2022/02/24 13:00:25,0.0,0.0,0.0
2022/02/24 13:00:30,0.0,0.0,0.0
2022/02/24 13:00:40,0.0,0.0,0.0
2022/02/24 13:00:50,1.1,6.594235100444243,6.594235100444243
2022/02/24 13:01:02,8.4,72.90466191968686,72.90466191968686
2022/02/24 13:01:10,18.4,77.59423984385089,77.59423984385089
2022/02/24 13:02:45,31.4,136.25374459817024,136.25374459817024
2022/02/24 13:02:50,31.4,0.0,0.0
2022/02/24 13:03:00,31.4,0.0,0.0
2022/02/24 13:03:15,33.7,27.513048276250256,27.513048276250256
2022/02/24 13:03:20,39.5,69.68990243055131,69.68990243055131
2022/02/24 13:06:28,47.6,37.08345992518288,37.08345992518288
2022/02/24 13:06:30,47.5,-3.2932878800767327,-3.2932878800767327
2022/02/24 13:06:45,50.5,3.5004490693338517,3.5004490693338517
2022/02/24 13:06:50,50.8,4.0273792005837645,4.0273792005837645
2022/02/24 13:07:00,54.4,21.609683981421355,21.609683981421355
2022/02/24 13:07:10,62.8,50.35675084029388,50.35675084029388
2022/02/24 13:07:20,71.1,49.83051273962715,49.83051273962715
2022/02/24 13:07:30,78.7,45.6108549011618,45.6108549011618
2022/02/24 13:08:13,92.0,76.49711235895934,76.49711235895934
2022/02/24 13:08:20,95.0,29.592903642788915,29.592903642788915
2022/02/24 13:08:30,101.5,38.96418230502719,38.96418230502719
2022/02/24 13:08:40,107.6,36.600039267582076,36.600039267582076
2022/02/24 13:08:50,113.2,33.63142955647295,33.63142955647295
2022/02/24 13:09:00,114.0,4.795520160890943,4.795520160890943
2022/02/24 13:09:10,119.2,31.199488972451128,31.199488972451128
2022/02/24 13:09:20,125.8,39.617988323441274,39.617988323441274
2022/02/24 13:09:30,132.3,39.01905785606487,39.01905785606487
2022/02/24 13:09:40,143.2,65.33838634832252,65.33838634832252
2022/02/24 13:09:50,146.7,21.000403555041917,21.000403555041917
2022/02/24 13:10:00,150.6,23.399955926024514,23.399955926024514
2022/02/24 13:10:48,156.3,24.237874660263085,24.237874660263085
2022/02/24 13:10:50,157.0,30.73024627351983,30.73024627351983
2022/02/24 13:11:00,162.7,34.170141990090855,34.170141990090855
2022/02/24 13:11:10,163.5,4.800083085544657,4.800083085544657
2022/02/24 13:11:20,174.4,65.39860293511799,65.39860293511799
2022/02/24 13:11:30,175.3,5.400113298885929,5.400113298885929
2022/02/24 13:11:40,184.9,57.59877642369759,57.59877642369759
2022/02/24 13:11:50,189.5,27.600396142923273,27.600396142923273
2022/02/24 13:12:00,190.1,3.5999962234536347,3.5999962234536347
2022/02/24 13:12:10,194.5,26.399639344374112,26.399639344374112
2022/02/24 13:12:20,206.0,69.00007402904824,69.00007402904824
2022/02/24 13:12:30,206.9,5.400078149972879,5.400078149972879
2022/02/24 13:12:40,215.5,51.59939595929581,51.59939595929581
2022/02/24 13:12:50,216.2,4.200069495397257,4.200069495397257
2022/02/24 13:13:00,220.2,23.999544533790377,23.999544533790377
2022/02/24 13:13:10,231.2,66.02374258302163,66.02374258302163
2022/02/24 13:13:20,232.0,4.798348613685711,4.798348613685711
2022/02/24 13:13:30,235.8,22.799684176051535,22.799684176051535
2022/02/24 13:13:40,241.3,33.03088723249783,33.03088723249783
2022/02/24 13:13:50,247.1,34.80112261578786,34.80112261578786
2022/02/24 13:14:00,257.4,61.74020583864746,61.74020583864746
2022/02/24 13:14:10,261.0,21.62135121216446,21.62135121216446
2022/02/24 13:14:20,264.8,22.78050653552857,22.78050653552857
2022/02/24 13:14:30,269.1,25.79705206702818,25.79705206702818
2022/02/24 13:14:40,273.8,28.226523202239125,28.226523202239125
2022/02/24 13:14:50,278.5,28.173628600624482,28.173628600624482
2022/02/24 13:15:00,283.4,29.399950232589905,29.399950232589905
2022/02/24 13:15:10,288.2,28.827594544729692,28.827594544729692
2022/02/24 13:15:20,289.0,4.795343457611032,4.795343457611032
2022/02/24 13:15:30,294.0,29.99982190237871,29.99982190237871
2022/02/24 13:15:40,300.4,38.399938659765816,38.399938659765816
2022/02/24 13:15:50,311.8,68.40021689483775,68.40021689483775
2022/02/24 13:16:01,315.6,35.864608517089394,35.864608517089394
2022/02/24 13:16:10,316.5,6.086566122543321,6.086566122543321
2022/02/24 13:17:27,326.3,63.26896768815291,63.26896768815291
2022/02/24 13:17:30,328.9,58.015965239617486,58.015965239617486
2022/02/24 13:17:40,330.5,9.60258591670835,9.60258591670835
2022/02/24 13:17:50,336.1,33.56650395338623,33.56650395338623
2022/02/24 13:18:00,342.7,39.6000726987264,39.6000726987264
2022/02/24 13:18:10,354.1,68.46778537721151,68.46778537721151
2022/02/24 13:18:20,357.6,20.998738364680314,20.998738364680314
2022/02/24 13:18:30,361.4,22.8000652315096,22.8000652315096
2022/02/24 13:18:40,362.0,3.5991499619598994,3.5991499619598994
2022/02/24 13:18:51,370.4,24.217210494518316,24.217210494518316
2022/02/24 13:18:51,370.5,24.407782619624864,24.407782619624864
2022/02/24 13:18:51,370.6,24.605274133257936,24.605274133257936
2022/02/24 13:18:51,370.7,24.78707440471147,24.78707440471147
2022/02/24 13:18:51,370.8,24.952603998829996,24.952603998829996
2022/02/24 13:18:52,370.9,25.139331012701668,25.139331012701668
2022/02/24 13:19:22,373.9,24.197718232150812,24.197718232150812
2022/02/24 13:19:22,374.1,25.514581708037653,25.514581708037653
2022/02/24 13:19:22,374.2,25.65631283670766,25.65631283670766
2022/02/24 13:19:22,374.3,25.820633192101027,25.820633192101027
2022/02/24 13:19:22,374.4,25.98482985813283,25.98482985813283
