2022/02/25 01:55:18,198.3,31.190893276237265,31.190893276237265
2022/02/25 01:55:20,199.2,35.25724186981941,35.25724186981941
2022/02/25 01:55:30,205.3,36.564665436280784,36.564665436280784
2022/02/25 01:55:40,211.1,34.80221045228578,34.80221045228578
2022/02/25 01:55:50,216.3,31.222989740184556,31.222989740184556
2022/02/25 01:56:00,221.4,30.57704190722123,30.57704190722123
2022/02/25 01:56:10,226.5,30.626095280483543,30.626095280483543
2022/02/25 01:56:20,231.4,29.375048426382893,29.375048426382893
2022/02/25 01:56:30,236.4,29.999992847444332,29.999992847444332
2022/02/25 01:56:40,241.5,30.62961963110533,30.62961963110533
2022/02/25 01:56:50,246.4,29.371676663533883,29.371676663533883
2022/02/25 01:57:00,251.3,29.39969158496151,29.39969158496151
2022/02/25 01:57:10,256.2,29.399887848328078,29.399887848328078
2022/02/25 01:57:20,261.2,30.000214578255974,30.000214578255974
2022/02/25 01:57:30,266.2,30.018293084412516,30.018293084412516
2022/02/25 01:57:40,271.2,30.011392626605055,30.011392626605055
2022/02/25 01:57:50,276.2,29.999807597440633,29.999807597440633
2022/02/25 01:58:00,281.3,30.5737590610401,30.5737590610401
2022/02/25 01:58:10,286.1,28.797029191367432,28.797029191367432
2022/02/25 01:58:20,290.9,28.827474151891142,28.827474151891142
2022/02/25 01:58:30,295.9,30.000921992980217,30.000921992980217
2022/02/25 01:58:40,300.8,29.370558044601044,29.370558044601044
2022/02/25 01:58:50,305.7,29.428898430816275,29.428898430816275
2022/02/25 01:59:00,310.5,28.787193578601354,28.787193578601354
2022/02/25 01:59:10,315.6,30.61167231739468,30.61167231739468
2022/02/25 01:59:20,320.6,29.972287290729955,29.972287290729955
2022/02/25 01:59:30,325.7,30.628885019945034,30.628885019945034
2022/02/25 01:59:40,330.7,30.00043774289843,30.00043774289843
2022/02/25 01:59:50,335.6,29.371992886460006,29.371992886460006
2022/02/25 02:00:00,340.4,28.8005555069302,28.8005555069302
2022/02/25 02:00:10,345.2,28.800026779199772,28.800026779199772
2022/02/25 02:00:20,633.3,1728.5616727267347,1728.5616727267347
2022/02/25 02:00:30,391.0,-1453.8014557757647,-1453.8014557757647
2022/02/25 02:00:40,362.3,-172.19983988299947,-172.19983988299947
2022/02/25 02:00:50,360.8,-9.008455177664258,-9.008455177664258
2022/02/25 02:01:00,358.0,-16.800866820235296,-16.800866820235296
2022/02/25 02:01:10,358.5,2.9999627356389698,2.9999627356389698
2022/02/25 02:01:20,359.7,7.199934254292911,7.199934254292911
2022/02/25 02:01:30,361.0,7.792441842102586,7.792441842102586
2022/02/25 02:01:40,361.3,1.8000019741080682,1.8000019741080682
2022/02/25 02:01:50,366.6,31.80003866677224,31.80003866677224
2022/02/25 02:02:00,366.9,1.800035448772174,1.800035448772174
2022/02/25 02:02:10,371.4,26.999367228079194,26.999367228079194
2022/02/25 02:02:20,379.2,46.799815893897545,46.799815893897545
2022/02/25 02:02:30,386.7,45.04360450443491,45.04360450443491
2022/02/25 02:02:40,393.2,38.96218786580378,38.96218786580378
2022/02/25 02:02:50,397.5,20.3758014816425,20.3758014816425
2022/02/25 02:03:00,401.0,23.061484009975565,23.061484009975565
2022/02/25 02:03:10,404.8,22.79870523176529,22.79870523176529
2022/02/25 02:03:20,408.9,24.59947977689336,24.59947977689336
2022/02/25 02:03:30,413.6,28.200116987713987,28.200116987713987
2022/02/25 02:03:40,418.2,27.600481032171867,27.600481032171867
2022/02/25 02:03:50,423.2,29.999479302860916,29.999479302860916
2022/02/25 02:04:00,428.1,29.400380621115826,29.400380621115826
2022/02/25 02:04:10,432.8,28.20017010314544,28.20017010314544
2022/02/25 02:04:20,437.0,25.19927904284348,25.19927904284348
2022/02/25 02:04:30,441.8,28.800142822973967,28.800142822973967
2022/02/25 02:04:40,446.5,28.200045719220782,28.200045719220782
2022/02/25 02:04:50,451.0,27.000068879303218,27.000068879303218
2022/02/25 02:05:00,455.7,28.199995293617967,28.199995293617967
2022/02/25 02:05:10,460.4,28.19998251916055,28.19998251916055
2022/02/25 02:05:20,465.1,28.199758631865087,28.199758631865087
2022/02/25 02:05:30,469.6,27.000128746646627,27.000128746646627
2022/02/25 02:05:40,474.3,28.200094127969148,28.200094127969148
2022/02/25 02:05:50,478.6,25.799920034656484,25.799920034656484
2022/02/25 02:06:00,483.4,28.79933053619184,28.79933053619184
2022/02/25 02:06:10,487.8,26.400733300550073,26.400733300550073
2022/02/25 02:06:20,492.3,26.999988412862027,26.999988412862027
2022/02/25 02:06:30,497.0,28.22676974408334,28.22676974408334
2022/02/25 02:06:40,501.3,25.7754855657887,25.7754855657887
2022/02/25 02:06:50,506.0,28.227863067599746,28.227863067599746
2022/02/25 02:07:00,510.0,23.976339229177597,23.976339229177597
2022/02/25 02:07:10,514.4,26.400052242382298,26.400052242382298
2022/02/25 02:07:20,518.8,26.39994020475566,26.39994020475566
2022/02/25 02:07:30,523.1,25.799789630698285,25.799789630698285
2022/02/25 02:07:40,527.3,25.22410609886288,25.22410609886288
2022/02/25 02:07:50,531.7,26.37503671151755,26.37503671151755
2022/02/25 02:08:00,536.0,25.800034446762027,25.800034446762027
2022/02/25 02:08:10,540.2,25.20000120162997,25.20000120162997
2022/02/25 02:08:20,544.5,25.79995878702998,25.79995878702998
2022/02/25 02:08:30,548.7,25.224077806547932,25.224077806547932
2022/02/25 02:08:40,552.8,24.57577990440961,24.57577990440961
2022/02/25 02:08:50,556.7,23.400742587766818,23.400742587766818
2022/02/25 02:09:00,560.9,25.22413980893883,25.22413980893883
