2022/03/01 14:21:00,12070.094827586207
2022/03/01 14:21:10,12102.422413793103
2022/03/01 14:21:20,12135.5
2022/03/01 14:21:30,12169.060344827587
2022/03/01 14:21:40,12203.422413793105
2022/03/01 14:21:50,12239.71551724138
2022/03/01 14:22:00,12273.948275862069
2022/03/01 14:22:10,12306.051724137931
2022/03/01 14:22:21,12342.948275862069
2022/03/01 14:22:30,12374.08620689655
2022/03/01 14:22:40,12410.112068965518
2022/03/01 14:22:50,12443.991379310344
2022/03/01 14:23:00,12477.370689655174
2022/03/01 14:23:10,12513.129310344826
2022/03/01 14:23:20,12547.879310344828
2022/03/01 14:23:30,12582.525862068966
2022/03/01 14:23:40,12616.224137931034
2022/03/01 14:23:50,12649.818965517243
2022/03/01 14:24:00,12684.870689655172
2022/03/01 14:24:10,12719.672413793103
2022/03/01 14:24:20,12756.103448275862
2022/03/01 14:24:30,12788.267241379312
2022/03/01 14:24:40,12821.456896551725
2022/03/01 14:24:50,12856.198275862069
2022/03/01 14:25:00,12893.91379310345
2022/03/01 14:25:11,12929.387931034482
2022/03/01 14:25:20,12961.793103448275
2022/03/01 14:25:30,12993.060344827587
2022/03/01 14:25:40,13027.28448275862
2022/03/01 14:25:50,13064.370689655174
2022/03/01 14:26:00,13098.189655172413
2022/03/01 14:26:10,13132.862068965518
2022/03/01 14:26:20,13168.353448275862
2022/03/01 14:26:30,13203.224137931034
2022/03/01 14:26:40,13235.706896551725
2022/03/01 14:26:50,13272.422413793103
2022/03/01 14:27:00,13308.008620689656
2022/03/01 14:27:10,13341.094827586207
2022/03/01 14:27:20,13375.275862068966
2022/03/01 14:27:30,13410.146551724138
2022/03/01 14:27:40,13443.991379310344
2022/03/01 14:27:50,13479.405172413793
2022/03/01 14:28:00,13513.120689655172
2022/03/01 14:28:10,13548.137931034482
2022/03/01 14:28:20,13584.310344827587
2022/03/01 14:28:30,13619.431034482759
2022/03/01 14:28:40,13653.258620689656
2022/03/01 14:28:50,13688.379310344826
2022/03/01 14:29:00,13723.844827586207
2022/03/01 14:29:11,13762.508620689656
2022/03/01 14:29:20,13792.76724137931
2022/03/01 14:29:31,13833.551724137931
2022/03/01 14:29:40,13863.543103448275
2022/03/01 14:29:50,13897.258620689656
2022/03/01 14:30:00,13933.793103448275
2022/03/01 14:30:10,13966.25
2022/03/01 14:30:20,14004.232758620688
2022/03/01 14:30:30,14036.83620689655
2022/03/01 14:30:40,14072.482758620688
2022/03/01 14:30:50,14108.594827586207
2022/03/01 14:31:00,14140.956896551725
2022/03/01 14:31:10,14179.75
2022/03/01 14:31:20,14212.474137931034
2022/03/01 14:31:30,14245.405172413793
2022/03/01 14:31:40,14283.387931034482
2022/03/01 14:31:50,14315.724137931034
2022/03/01 14:32:00,14350.474137931034
2022/03/01 14:32:10,14383.758620689656
2022/03/01 14:32:20,14420.620689655172
2022/03/01 14:32:30,14455.879310344826
2022/03/01 14:32:40,14489.775862068966
